0.500331	-0.500331
0.501476	-0.501476
0.501121	-0.501121
0.499865	-0.499865
0.499630	-0.499630
0.497891	-0.497891
0.502387	-0.502387
0.498591	-0.498591
0.497113	-0.497113
0.501002	-0.501002
0.500150	-0.500150
0.497078	-0.497078
0.496204	-0.496204
0.499675	-0.499675
0.499800	-0.499800
0.500137	-0.500137
0.496726	-0.496726
0.501562	-0.501562
0.500566	-0.500566
0.501554	-0.501554
0.500545	-0.500545
0.498078	-0.498078
0.498478	-0.498478
0.497554	-0.497554
0.503526	-0.503526
0.499019	-0.499019
0.498253	-0.498253
0.496359	-0.496359
0.502705	-0.502705
0.502361	-0.502361
0.500185	-0.500185
0.502544	-0.502544
0.499480	-0.499480
0.499343	-0.499343
0.500026	-0.500026
0.498179	-0.498179
0.499260	-0.499260
0.500116	-0.500116
0.499372	-0.499372
0.499428	-0.499428
0.500300	-0.500300
0.501077	-0.501077
0.500616	-0.500616
0.498595	-0.498595
0.502084	-0.502084
0.502853	-0.502853
0.502475	-0.502475
0.506130	-0.506130
0.506966	-0.506966
0.504811	-0.504811
0.499610	-0.499610
0.502543	-0.502543
0.503111	-0.503111
0.503022	-0.503022
0.501297	-0.501297
0.506129	-0.506129
0.499484	-0.499484
0.500951	-0.500951
0.499696	-0.499696
0.500451	-0.500451
0.501077	-0.501077
0.500848	-0.500848
0.503739	-0.503739
0.501532	-0.501532
0.501274	-0.501274
0.501341	-0.501341
0.503436	-0.503436
0.502193	-0.502193
0.497731	-0.497731
0.499895	-0.499895
0.499662	-0.499662
0.498465	-0.498465
0.497694	-0.497694
0.499270	-0.499270
0.498573	-0.498573
0.498573	-0.498573
0.498644	-0.498644
0.498561	-0.498561
0.495960	-0.495960
0.497029	-0.497029
0.497813	-0.497813
0.497972	-0.497972
0.496904	-0.496904
0.499547	-0.499547
0.504873	-0.504873
0.501228	-0.501228
0.498753	-0.498753
0.499800	-0.499800
0.500994	-0.500994
0.500516	-0.500516
0.500874	-0.500874
0.503233	-0.503233
0.497762	-0.497762
0.500527	-0.500527
0.498744	-0.498744
0.499797	-0.499797
0.499194	-0.499194
0.499003	-0.499003
0.499277	-0.499277
0.496461	-0.496461
0.500011	-0.500011
0.498960	-0.498960
0.500727	-0.500727
0.500753	-0.500753
0.501561	-0.501561
0.500776	-0.500776
0.499751	-0.499751
0.500520	-0.500520
0.499636	-0.499636
0.501197	-0.501197
0.502365	-0.502365
0.498482	-0.498482
0.499270	-0.499270
0.498622	-0.498622
0.499225	-0.499225
0.498843	-0.498843
0.502680	-0.502680
0.501650	-0.501650
0.498559	-0.498559
0.503169	-0.503169
0.501476	-0.501476
0.498785	-0.498785
0.502460	-0.502460
0.497113	-0.497113
0.500779	-0.500779
0.503237	-0.503237
0.497957	-0.497957
0.498626	-0.498626
0.497718	-0.497718
0.501384	-0.501384
0.498126	-0.498126
0.500524	-0.500524
0.497178	-0.497178
0.499457	-0.499457
0.499176	-0.499176
0.499696	-0.499696
0.499277	-0.499277
0.496652	-0.496652
0.500159	-0.500159
0.500266	-0.500266
0.498583	-0.498583
0.501637	-0.501637
0.496909	-0.496909
0.502443	-0.502443
0.500233	-0.500233
0.496910	-0.496910
0.499026	-0.499026
0.498546	-0.498546
0.499665	-0.499665
0.502359	-0.502359
0.499723	-0.499723
0.496035	-0.496035
0.501350	-0.501350
0.498758	-0.498758
0.499938	-0.499938
0.500105	-0.500105
0.501738	-0.501738
0.502281	-0.502281
0.500345	-0.500345
0.500827	-0.500827
0.500784	-0.500784
0.500690	-0.500690
0.502161	-0.502161
0.501529	-0.501529
0.500283	-0.500283
0.499554	-0.499554
0.500475	-0.500475
0.499026	-0.499026
0.501453	-0.501453
0.497260	-0.497260
0.499548	-0.499548
0.498389	-0.498389
0.500885	-0.500885
0.500390	-0.500390
0.499399	-0.499399
0.501568	-0.501568
0.500632	-0.500632
0.502167	-0.502167
0.503083	-0.503083
0.503568	-0.503568
0.501753	-0.501753
0.501386	-0.501386
0.501779	-0.501779
0.501114	-0.501114
0.503053	-0.503053
0.501230	-0.501230
0.504479	-0.504479
0.501283	-0.501283
0.501173	-0.501173
0.499266	-0.499266
0.502932	-0.502932
0.501801	-0.501801
0.502716	-0.502716
0.499903	-0.499903
0.503490	-0.503490
0.501448	-0.501448
0.500655	-0.500655
0.498105	-0.498105
0.499516	-0.499516
0.498258	-0.498258
0.501742	-0.501742
0.497435	-0.497435
0.499057	-0.499057
0.501392	-0.501392
0.501836	-0.501836
0.499083	-0.499083
0.498887	-0.498887
0.497937	-0.497937
0.495942	-0.495942
0.497219	-0.497219
0.499469	-0.499469
0.498929	-0.498929
0.500343	-0.500343
0.501278	-0.501278
0.501837	-0.501837
0.497835	-0.497835
0.499281	-0.499281
0.499438	-0.499438
0.502428	-0.502428
0.500555	-0.500555
0.498208	-0.498208
0.499364	-0.499364
0.498257	-0.498257
0.499102	-0.499102
0.501362	-0.501362
0.500142	-0.500142
0.499439	-0.499439
0.501907	-0.501907
0.501622	-0.501622
0.496207	-0.496207
0.500164	-0.500164
0.504546	-0.504546
0.501495	-0.501495
0.499447	-0.499447
0.499909	-0.499909
0.502384	-0.502384
0.499146	-0.499146
0.501396	-0.501396
0.499739	-0.499739
0.499407	-0.499407
0.498856	-0.498856
0.498436	-0.498436
0.499186	-0.499186
0.500666	-0.500666
0.502075	-0.502075
0.499174	-0.499174
0.499427	-0.499427
0.499555	-0.499555
0.498381	-0.498381
0.502805	-0.502805
0.500502	-0.500502
0.500287	-0.500287
0.503831	-0.503831
0.501173	-0.501173
0.500263	-0.500263
0.499945	-0.499945
0.500055	-0.500055
0.498875	-0.498875
0.501611	-0.501611
0.504044	-0.504044
0.495447	-0.495447
0.500816	-0.500816
0.501092	-0.501092
0.501500	-0.501500
0.499840	-0.499840
0.499713	-0.499713
0.500778	-0.500778
0.497138	-0.497138
0.492891	-0.492891
0.498690	-0.498690
0.498392	-0.498392
0.501259	-0.501259
0.496474	-0.496474
0.497262	-0.497262
0.499147	-0.499147
0.499625	-0.499625
0.500758	-0.500758
0.500433	-0.500433
0.501013	-0.501013
0.499928	-0.499928
0.499554	-0.499554
0.500960	-0.500960
0.499199	-0.499199
0.496490	-0.496490
0.503627	-0.503627
0.502310	-0.502310
0.500577	-0.500577
0.500038	-0.500038
0.501853	-0.501853
0.503062	-0.503062
0.502739	-0.502739
0.502603	-0.502603
0.498639	-0.498639
0.501795	-0.501795
0.499783	-0.499783
0.499392	-0.499392
0.496598	-0.496598
0.500886	-0.500886
0.501806	-0.501806
0.495846	-0.495846
0.497936	-0.497936
0.503547	-0.503547
0.499563	-0.499563
0.503034	-0.503034
0.499479	-0.499479
0.503372	-0.503372
0.500231	-0.500231
0.502524	-0.502524
0.499491	-0.499491
0.499255	-0.499255
0.501978	-0.501978
0.499722	-0.499722
0.500324	-0.500324
0.501555	-0.501555
0.504825	-0.504825
0.499795	-0.499795
0.499358	-0.499358
0.500728	-0.500728
0.504605	-0.504605
0.500062	-0.500062
0.501692	-0.501692
0.502374	-0.502374
0.504531	-0.504531
0.500957	-0.500957
0.498669	-0.498669
0.499594	-0.499594
0.499120	-0.499120
0.502076	-0.502076
0.496007	-0.496007
0.501615	-0.501615
0.501480	-0.501480
0.500541	-0.500541
0.499103	-0.499103
0.500211	-0.500211
0.495348	-0.495348
0.497043	-0.497043
0.500871	-0.500871
0.501110	-0.501110
0.497700	-0.497700
0.501022	-0.501022
0.499160	-0.499160
0.497484	-0.497484
0.502584	-0.502584
0.498832	-0.498832
0.500866	-0.500866
0.496563	-0.496563
0.500658	-0.500658
0.503930	-0.503930
0.500613	-0.500613
0.502543	-0.502543
0.498437	-0.498437
0.501482	-0.501482
0.498899	-0.498899
0.501602	-0.501602
0.500210	-0.500210
0.501729	-0.501729
0.501723	-0.501723
0.499330	-0.499330
0.500881	-0.500881
0.498995	-0.498995
0.501764	-0.501764
0.500727	-0.500727
0.500975	-0.500975
0.501234	-0.501234
0.501081	-0.501081
0.500616	-0.500616
0.500718	-0.500718
0.498223	-0.498223
0.502843	-0.502843
0.502806	-0.502806
0.503692	-0.503692
0.496741	-0.496741
0.499981	-0.499981
0.499031	-0.499031
0.498113	-0.498113
0.502410	-0.502410
0.500746	-0.500746
0.496502	-0.496502
0.501354	-0.501354
0.498697	-0.498697
0.503491	-0.503491
0.498369	-0.498369
0.501304	-0.501304
0.500545	-0.500545
0.500046	-0.500046
0.501970	-0.501970
0.499010	-0.499010
0.500376	-0.500376
0.503371	-0.503371
0.500552	-0.500552
0.498333	-0.498333
0.498799	-0.498799
0.501421	-0.501421
0.499045	-0.499045
0.501927	-0.501927
0.500049	-0.500049
0.498058	-0.498058
0.500548	-0.500548
0.496186	-0.496186
0.501705	-0.501705
0.498987	-0.498987
0.500133	-0.500133
0.498812	-0.498812
0.499746	-0.499746
0.502185	-0.502185
0.497871	-0.497871
0.499793	-0.499793
0.498368	-0.498368
0.499306	-0.499306
0.500237	-0.500237
0.500032	-0.500032
0.502186	-0.502186
0.502476	-0.502476
0.502170	-0.502170
0.500402	-0.500402
0.501382	-0.501382
0.503794	-0.503794
0.499198	-0.499198
0.500968	-0.500968
0.499220	-0.499220
0.502133	-0.502133
0.501275	-0.501275
0.500217	-0.500217
0.502536	-0.502536
0.501919	-0.501919
0.500546	-0.500546
0.496520	-0.496520
0.499054	-0.499054
0.497623	-0.497623
0.499004	-0.499004
0.498683	-0.498683
0.495319	-0.495319
0.499436	-0.499436
0.497772	-0.497772
0.500953	-0.500953
0.501511	-0.501511
0.503968	-0.503968
0.498397	-0.498397
0.500103	-0.500103
0.502478	-0.502478
0.499509	-0.499509
0.502511	-0.502511
0.500829	-0.500829
0.499007	-0.499007
0.500066	-0.500066
0.503929	-0.503929
0.500988	-0.500988
0.504207	-0.504207
0.500415	-0.500415
0.500127	-0.500127
0.501051	-0.501051
0.501789	-0.501789
0.502201	-0.502201
0.498830	-0.498830
0.501569	-0.501569
0.497571	-0.497571
0.500286	-0.500286
0.497576	-0.497576
0.498202	-0.498202
0.494419	-0.494419
0.499063	-0.499063
0.497988	-0.497988
0.500093	-0.500093
0.500994	-0.500994
0.499771	-0.499771
0.498334	-0.498334
0.502133	-0.502133
0.497111	-0.497111
0.498932	-0.498932
0.501868	-0.501868
0.498932	-0.498932
0.501630	-0.501630
0.498115	-0.498115
0.499678	-0.499678
0.499016	-0.499016
0.499188	-0.499188
0.500012	-0.500012
0.501244	-0.501244
0.496988	-0.496988
0.500742	-0.500742
0.497603	-0.497603
0.500359	-0.500359
0.500729	-0.500729
0.502698	-0.502698
0.497945	-0.497945
0.499658	-0.499658
0.502394	-0.502394
0.498110	-0.498110
0.497021	-0.497021
0.501077	-0.501077
0.499335	-0.499335
0.502283	-0.502283
0.497309	-0.497309
0.499107	-0.499107
0.500002	-0.500002
0.499336	-0.499336
0.498700	-0.498700
0.497314	-0.497314
0.498099	-0.498099
0.500333	-0.500333
0.501509	-0.501509
0.499770	-0.499770
0.500311	-0.500311
0.501079	-0.501079
0.503815	-0.503815
0.499372	-0.499372
0.500452	-0.500452
0.498884	-0.498884
0.499491	-0.499491
0.501639	-0.501639
0.501957	-0.501957
0.501857	-0.501857
0.502051	-0.502051
0.499101	-0.499101
0.501703	-0.501703
0.499662	-0.499662
0.499532	-0.499532
0.496050	-0.496050
0.498200	-0.498200
0.496633	-0.496633
0.498905	-0.498905
0.497948	-0.497948
0.498070	-0.498070
0.499357	-0.499357
0.496559	-0.496559
0.500377	-0.500377
0.501022	-0.501022
0.499781	-0.499781
0.499843	-0.499843
0.499698	-0.499698
0.501058	-0.501058
0.499794	-0.499794
0.497434	-0.497434
0.497300	-0.497300
0.498676	-0.498676
0.498619	-0.498619
0.499137	-0.499137
0.499879	-0.499879
0.498749	-0.498749
0.501735	-0.501735
0.499333	-0.499333
0.501125	-0.501125
0.499961	-0.499961
0.501975	-0.501975
0.498502	-0.498502
0.497113	-0.497113
0.497847	-0.497847
0.503081	-0.503081
0.502944	-0.502944
0.501056	-0.501056
0.499162	-0.499162
0.499126	-0.499126
0.499072	-0.499072
0.500314	-0.500314
0.503001	-0.503001
0.501296	-0.501296
0.502268	-0.502268
0.497161	-0.497161
0.494972	-0.494972
0.498666	-0.498666
0.497814	-0.497814
0.501420	-0.501420
0.498466	-0.498466
0.501120	-0.501120
0.499594	-0.499594
0.501038	-0.501038
0.499797	-0.499797
0.501989	-0.501989
0.498285	-0.498285
0.498871	-0.498871
0.497311	-0.497311
0.497077	-0.497077
0.502765	-0.502765
0.500526	-0.500526
0.501491	-0.501491
0.499932	-0.499932
0.501848	-0.501848
0.500778	-0.500778
0.501233	-0.501233
0.498789	-0.498789
0.499864	-0.499864
0.502766	-0.502766
0.501508	-0.501508
0.499907	-0.499907
0.497703	-0.497703
0.499259	-0.499259
0.494447	-0.494447
0.500113	-0.500113
0.497901	-0.497901
0.498587	-0.498587
0.502859	-0.502859
0.499988	-0.499988
0.500924	-0.500924
0.500815	-0.500815
0.498739	-0.498739
0.499734	-0.499734
0.499688	-0.499688
0.499284	-0.499284
0.499785	-0.499785
0.497257	-0.497257
0.500347	-0.500347
0.499915	-0.499915
0.497045	-0.497045
0.498883	-0.498883
0.497952	-0.497952
0.500445	-0.500445
0.498449	-0.498449
0.500874	-0.500874
0.500739	-0.500739
0.501928	-0.501928
0.502478	-0.502478
0.498578	-0.498578
0.499842	-0.499842
0.497267	-0.497267
0.498884	-0.498884
0.499991	-0.499991
0.498466	-0.498466
0.500845	-0.500845
0.496813	-0.496813
0.497773	-0.497773
0.501488	-0.501488
0.500099	-0.500099
0.495086	-0.495086
0.498921	-0.498921
0.499347	-0.499347
0.496960	-0.496960
0.502798	-0.502798
0.497795	-0.497795
0.500837	-0.500837
0.501560	-0.501560
0.500905	-0.500905
0.500243	-0.500243
0.501360	-0.501360
0.498578	-0.498578
0.498614	-0.498614
0.499929	-0.499929
0.497204	-0.497204
0.500344	-0.500344
0.505399	-0.505399
0.501280	-0.501280
0.501300	-0.501300
0.499383	-0.499383
0.499639	-0.499639
0.498383	-0.498383
0.502084	-0.502084
0.499187	-0.499187
0.500424	-0.500424
0.498833	-0.498833
0.498210	-0.498210
0.498394	-0.498394
0.497547	-0.497547
0.496094	-0.496094
0.498496	-0.498496
0.496483	-0.496483
0.499981	-0.499981
0.501163	-0.501163
0.501384	-0.501384
0.501181	-0.501181
0.503289	-0.503289
0.498843	-0.498843
0.498071	-0.498071
0.501093	-0.501093
0.502383	-0.502383
0.498907	-0.498907
0.498432	-0.498432
0.499063	-0.499063
0.496897	-0.496897
0.499629	-0.499629
0.500977	-0.500977
0.504438	-0.504438
0.499766	-0.499766
0.500246	-0.500246
0.501270	-0.501270
0.500667	-0.500667
0.503270	-0.503270
0.499931	-0.499931
0.503486	-0.503486
0.501016	-0.501016
0.501660	-0.501660
0.497752	-0.497752
0.502138	-0.502138
0.498042	-0.498042
0.501964	-0.501964
0.497087	-0.497087
0.504201	-0.504201
0.500354	-0.500354
0.499828	-0.499828
0.499475	-0.499475
0.500559	-0.500559
0.500629	-0.500629
0.500334	-0.500334
0.500241	-0.500241
0.498115	-0.498115
0.500120	-0.500120
0.501215	-0.501215
0.499740	-0.499740
0.499244	-0.499244
0.500604	-0.500604
0.500644	-0.500644
0.499227	-0.499227
0.498146	-0.498146
0.502459	-0.502459
0.500838	-0.500838
0.500200	-0.500200
0.504640	-0.504640
0.502659	-0.502659
0.499343	-0.499343
0.504581	-0.504581
0.498091	-0.498091
0.501251	-0.501251
0.501977	-0.501977
0.499249	-0.499249
0.496640	-0.496640
0.498033	-0.498033
0.497852	-0.497852
0.499663	-0.499663
0.498268	-0.498268
0.498461	-0.498461
0.500791	-0.500791
0.497325	-0.497325
0.497249	-0.497249
0.498600	-0.498600
0.496710	-0.496710
0.497534	-0.497534
0.499285	-0.499285
0.498253	-0.498253
0.498589	-0.498589
0.499578	-0.499578
0.502442	-0.502442
0.502114	-0.502114
0.500311	-0.500311
0.499760	-0.499760
0.498329	-0.498329
0.497993	-0.497993
0.498594	-0.498594
0.502413	-0.502413
0.502277	-0.502277
0.502566	-0.502566
0.500595	-0.500595
0.502485	-0.502485
0.500552	-0.500552
0.498507	-0.498507
0.502142	-0.502142
0.498817	-0.498817
0.498035	-0.498035
0.498256	-0.498256
0.500754	-0.500754
0.495862	-0.495862
0.499269	-0.499269
0.498871	-0.498871
0.499966	-0.499966
0.499866	-0.499866
0.500527	-0.500527
0.499840	-0.499840
0.498142	-0.498142
0.500895	-0.500895
0.499430	-0.499430
0.501971	-0.501971
0.501905	-0.501905
0.501234	-0.501234
0.499770	-0.499770
0.501056	-0.501056
0.500259	-0.500259
0.500093	-0.500093
0.499086	-0.499086
0.500774	-0.500774
0.500900	-0.500900
0.503034	-0.503034
0.500348	-0.500348
0.496689	-0.496689
0.497640	-0.497640
0.499535	-0.499535
0.497041	-0.497041
0.498527	-0.498527
0.501471	-0.501471
0.500603	-0.500603
0.498743	-0.498743
0.500420	-0.500420
0.497672	-0.497672
0.496901	-0.496901
0.500444	-0.500444
0.501365	-0.501365
0.496542	-0.496542
0.501043	-0.501043
0.496657	-0.496657
0.499697	-0.499697
0.503450	-0.503450
0.501006	-0.501006
0.501646	-0.501646
0.498355	-0.498355
0.497629	-0.497629
0.496938	-0.496938
0.501789	-0.501789
0.498544	-0.498544
0.500907	-0.500907
0.499439	-0.499439
0.496974	-0.496974
0.501501	-0.501501
0.500828	-0.500828
0.500939	-0.500939
0.498889	-0.498889
0.497794	-0.497794
0.501090	-0.501090
0.500439	-0.500439
0.503059	-0.503059
0.501251	-0.501251
0.499264	-0.499264
0.496407	-0.496407
0.498617	-0.498617
0.502740	-0.502740
0.499997	-0.499997
0.500286	-0.500286
0.502339	-0.502339
0.497456	-0.497456
0.498215	-0.498215
0.497492	-0.497492
0.502118	-0.502118
0.502936	-0.502936
0.501738	-0.501738
0.497668	-0.497668
0.501328	-0.501328
0.499348	-0.499348
0.499691	-0.499691
0.498132	-0.498132
0.500393	-0.500393
0.497084	-0.497084
0.499856	-0.499856
0.502940	-0.502940
0.498838	-0.498838
0.503134	-0.503134
0.498537	-0.498537
0.499088	-0.499088
0.502911	-0.502911
0.500701	-0.500701
0.504607	-0.504607
0.502052	-0.502052
0.502824	-0.502824
0.498892	-0.498892
0.498803	-0.498803
0.503304	-0.503304
0.500987	-0.500987
0.496527	-0.496527
0.495899	-0.495899
0.495567	-0.495567
0.498714	-0.498714
0.503694	-0.503694
0.495726	-0.495726
0.498803	-0.498803
0.502715	-0.502715
0.501023	-0.501023
0.503392	-0.503392
0.496184	-0.496184
0.499686	-0.499686
0.498759	-0.498759
0.498732	-0.498732
0.502235	-0.502235
0.498719	-0.498719
0.500324	-0.500324
0.501735	-0.501735
0.500348	-0.500348
0.501700	-0.501700
0.498270	-0.498270
0.501609	-0.501609
0.498132	-0.498132
0.501404	-0.501404
0.502328	-0.502328
0.501086	-0.501086
0.502295	-0.502295
0.496433	-0.496433
0.503498	-0.503498
0.498666	-0.498666
0.500442	-0.500442
0.500222	-0.500222
0.496330	-0.496330
0.498032	-0.498032
0.495838	-0.495838
0.500188	-0.500188
0.498652	-0.498652
0.500609	-0.500609
0.497072	-0.497072
0.499996	-0.499996
0.499089	-0.499089
0.498667	-0.498667
0.501116	-0.501116
0.496569	-0.496569
0.498648	-0.498648
0.500062	-0.500062
0.498713	-0.498713
0.498968	-0.498968
0.504818	-0.504818
0.501510	-0.501510
0.500320	-0.500320
0.501203	-0.501203
0.500402	-0.500402
0.500983	-0.500983
0.501397	-0.501397
0.499271	-0.499271
0.496175	-0.496175
0.499850	-0.499850
0.495848	-0.495848
0.499398	-0.499398
0.500221	-0.500221
0.498804	-0.498804
0.500743	-0.500743
0.502611	-0.502611
0.499312	-0.499312
0.499075	-0.499075
0.500998	-0.500998
0.498316	-0.498316
0.502436	-0.502436
0.502973	-0.502973
0.499793	-0.499793
0.500654	-0.500654
0.497553	-0.497553
0.499470	-0.499470
0.503345	-0.503345
0.500415	-0.500415
0.499468	-0.499468
0.502852	-0.502852
0.499027	-0.499027
0.498857	-0.498857
0.499187	-0.499187
0.502474	-0.502474
0.501057	-0.501057
0.499128	-0.499128
0.501221	-0.501221
0.499213	-0.499213
0.503760	-0.503760
0.496312	-0.496312
0.500477	-0.500477
0.501239	-0.501239
0.499134	-0.499134
0.497001	-0.497001
0.501176	-0.501176
0.499305	-0.499305
0.500609	-0.500609
0.498819	-0.498819
0.499763	-0.499763
0.499046	-0.499046
0.501454	-0.501454
0.497888	-0.497888
0.503932	-0.503932
0.501401	-0.501401
0.500841	-0.500841
0.498839	-0.498839
0.501198	-0.501198
0.499901	-0.499901
0.504190	-0.504190
0.501733	-0.501733
0.501771	-0.501771
0.498626	-0.498626
0.497714	-0.497714
0.498888	-0.498888
0.497574	-0.497574
0.497770	-0.497770
0.502800	-0.502800
0.498622	-0.498622
0.500999	-0.500999
0.504152	-0.504152
0.499697	-0.499697
0.503864	-0.503864
0.501844	-0.501844
0.500316	-0.500316
0.499236	-0.499236
0.502258	-0.502258
0.505888	-0.505888
0.501257	-0.501257
0.499199	-0.499199
0.503511	-0.503511
0.498073	-0.498073
0.498523	-0.498523
0.500980	-0.500980
0.495589	-0.495589
0.497529	-0.497529
0.499589	-0.499589
0.499942	-0.499942
0.497362	-0.497362
0.499968	-0.499968
0.500269	-0.500269
0.499694	-0.499694
0.502026	-0.502026
0.499489	-0.499489
0.500443	-0.500443
0.498472	-0.498472
0.497375	-0.497375
0.499933	-0.499933
0.492422	-0.492422
0.499000	-0.499000
0.498652	-0.498652
0.500725	-0.500725
0.501236	-0.501236
0.502006	-0.502006
0.499623	-0.499623
0.501448	-0.501448
0.501005	-0.501005
0.503983	-0.503983
0.500033	-0.500033
0.498783	-0.498783
0.502993	-0.502993
0.496659	-0.496659
0.497975	-0.497975
0.496903	-0.496903
0.497766	-0.497766
0.498189	-0.498189
0.502022	-0.502022
0.498927	-0.498927
0.502736	-0.502736
0.497154	-0.497154
0.498239	-0.498239
0.498346	-0.498346
0.501382	-0.501382
0.499241	-0.499241
0.498636	-0.498636
0.499353	-0.499353
0.503070	-0.503070
0.501078	-0.501078
0.499320	-0.499320
0.500446	-0.500446
0.503805	-0.503805
0.502736	-0.502736
0.499980	-0.499980
0.500211	-0.500211
0.500723	-0.500723
0.497857	-0.497857
0.498602	-0.498602
0.497340	-0.497340
0.495784	-0.495784
0.498084	-0.498084
0.499162	-0.499162
0.500010	-0.500010
0.499172	-0.499172
0.496873	-0.496873
0.501200	-0.501200
0.498547	-0.498547
0.497513	-0.497513
0.501649	-0.501649
0.500507	-0.500507
0.499499	-0.499499
0.499976	-0.499976
0.502713	-0.502713
0.499039	-0.499039
0.498528	-0.498528
0.496954	-0.496954
0.502156	-0.502156
0.500655	-0.500655
0.500534	-0.500534
0.498349	-0.498349
0.499160	-0.499160
0.499707	-0.499707
0.500528	-0.500528
0.499014	-0.499014
0.496633	-0.496633
0.498303	-0.498303
0.500413	-0.500413
0.499868	-0.499868
0.503431	-0.503431
0.497223	-0.497223
0.497833	-0.497833
0.499581	-0.499581
0.496559	-0.496559
0.501482	-0.501482
0.500566	-0.500566
0.498907	-0.498907
0.497089	-0.497089
0.499628	-0.499628
0.500515	-0.500515
0.500120	-0.500120
0.498646	-0.498646
0.498830	-0.498830
0.501634	-0.501634
0.501075	-0.501075
0.500634	-0.500634
0.498241	-0.498241
0.495650	-0.495650
0.499106	-0.499106
0.498688	-0.498688
0.499611	-0.499611
0.498120	-0.498120
0.500004	-0.500004
0.497225	-0.497225
0.501586	-0.501586
0.498507	-0.498507
0.499338	-0.499338
0.497314	-0.497314
0.498999	-0.498999
0.496345	-0.496345
0.501344	-0.501344
0.502899	-0.502899
0.504499	-0.504499
0.498825	-0.498825
0.498376	-0.498376
0.502401	-0.502401
0.501704	-0.501704
0.499036	-0.499036
0.501511	-0.501511
0.500341	-0.500341
0.500084	-0.500084
0.498138	-0.498138
0.497747	-0.497747
0.500979	-0.500979
0.501369	-0.501369
0.501585	-0.501585
0.498103	-0.498103
0.498124	-0.498124
0.499602	-0.499602
0.498139	-0.498139
0.500258	-0.500258
0.498195	-0.498195
0.500024	-0.500024
0.497346	-0.497346
0.496790	-0.496790
0.499895	-0.499895
0.498406	-0.498406
0.497558	-0.497558
0.499450	-0.499450
0.499499	-0.499499
0.502493	-0.502493
0.499623	-0.499623
0.502883	-0.502883
0.498710	-0.498710
0.498709	-0.498709
0.496943	-0.496943
0.501372	-0.501372
0.501513	-0.501513
0.503533	-0.503533
0.505248	-0.505248
0.502831	-0.502831
0.499795	-0.499795
0.501437	-0.501437
0.499725	-0.499725
0.498821	-0.498821
0.498240	-0.498240
0.500710	-0.500710
0.499475	-0.499475
0.496721	-0.496721
0.499475	-0.499475
0.500192	-0.500192
0.498606	-0.498606
0.498853	-0.498853
0.500060	-0.500060
0.497885	-0.497885
0.498546	-0.498546
0.502598	-0.502598
0.501567	-0.501567
0.501915	-0.501915
0.498640	-0.498640
0.502104	-0.502104
0.502055	-0.502055
0.502103	-0.502103
0.499389	-0.499389
0.499433	-0.499433
0.503008	-0.503008
0.499918	-0.499918
0.496827	-0.496827
0.499491	-0.499491
0.495815	-0.495815
0.500975	-0.500975
0.498548	-0.498548
0.499829	-0.499829
0.501360	-0.501360
0.501235	-0.501235
0.497874	-0.497874
0.499201	-0.499201
0.498276	-0.498276
0.498894	-0.498894
0.503433	-0.503433
0.500432	-0.500432
0.497198	-0.497198
0.501706	-0.501706
0.499577	-0.499577
0.502579	-0.502579
0.499732	-0.499732
0.500404	-0.500404
0.502859	-0.502859
0.501837	-0.501837
0.503038	-0.503038
0.499471	-0.499471
0.499839	-0.499839
0.500412	-0.500412
0.499146	-0.499146
